Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt
2,Pippin & Luc,2,266,0,1,1,2,7,1,1,2,2,2,1,2,0,41327,0,5
2,Gizmo,2,254,0,2,1,2,7,1,2,2,1,2,2,1,0,41327,1,3
2,Baby Girl,24,254,263,2,1,2,7,1,1,2,2,2,1,1,0,41327,0,1
1,,18,231,0,1,2,5,7,1,2,1,1,2,1,1,0,41327,0,4
1,Norok,108,202,0,2,1,2,0,2,2,1,1,1,1,1,0,41327,0,0
1,,1,307,0,3,1,2,0,2,1,2,2,2,1,6,0,41327,0,3
1,Doggy,72,76,0,1,1,7,0,3,1,1,1,2,1,1,0,41327,0,1
1,,18,307,103,2,1,2,3,2,2,1,1,1,1,1,0,41327,0,1
1,Brownie,6,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41327,0,1
1,Piky,32,119,173,2,6,7,0,2,1,1,1,1,1,1,0,41327,0,6
1,Taiping - Kamunting Puppies,1,307,0,3,1,2,5,2,1,2,2,2,1,7,0,41327,0,10
1,Ruffles,15,207,195,1,1,2,6,1,2,3,3,2,1,1,0,41327,1,5
1,,1,307,141,3,3,4,5,2,1,2,2,2,1,5,0,41327,0,1
1,Little Guy,2,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41327,0,1
1,Johnny,24,195,307,1,1,2,6,2,2,3,3,3,1,1,0,41327,0,1
1,Ginger,84,307,0,2,5,6,7,2,1,1,1,1,1,1,0,41327,0,4
1,,24,128,307,2,2,7,0,1,2,2,2,2,1,1,0,41327,0,1
2,"Casey, Sharloo, Pullie,Huranga,Sira",5,266,0,3,1,7,0,1,1,1,1,2,1,5,0,41327,0,0
1,Blush,6,307,0,2,1,2,5,2,1,1,1,1,1,1,0,41327,0,5
1,Cindy,12,152,0,2,1,6,7,1,1,1,1,3,1,1,0,41327,0,5
1,,60,111,189,1,1,2,5,3,1,1,1,2,1,1,0,41327,0,0
1,,48,109,0,1,2,3,5,3,2,2,2,2,1,1,0,41327,0,1
1,,24,20,0,1,1,2,7,2,1,1,1,3,1,1,0,41327,0,0
2,,18,266,0,3,2,3,7,1,1,1,1,2,1,3,0,41327,0,2
2,,24,266,0,2,1,6,7,2,1,2,2,2,1,1,0,41327,0,5
1,Finn,36,109,0,1,3,0,0,3,2,1,1,2,1,1,0,41327,0,0
2,Momma And Her Kitties,3,266,0,2,1,2,6,2,1,2,2,2,1,2,50,41326,0,21
1,Droopy @4th Potato,1,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,1
1,Mystic @5th Potato,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,1
1,Gypsy,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,0,1
1,Ciku @6th Potato,1,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,1
1,Rescued Puppies,1,307,0,3,1,2,7,2,1,2,2,2,1,6,0,41326,0,7
2,,1,266,0,2,1,0,0,1,1,1,1,1,1,2,0,41326,0,1
2,3 Lost Kittens Found,3,266,0,3,1,6,7,2,1,2,2,2,1,3,0,41326,0,3
2,Rescued Kittens,1,266,0,3,2,5,7,2,1,3,3,3,1,5,0,41326,0,1
2,Rescued Kitten,1,266,0,2,1,2,7,2,1,3,3,3,1,2,0,41326,0,4
2,Todo,8,301,266,2,2,5,0,1,2,1,1,2,1,1,0,41401,0,4
2,Bubuta,12,266,0,1,3,0,0,3,1,1,1,2,1,1,0,41401,0,2
2,Chip,12,266,301,2,2,5,7,2,1,1,1,2,1,1,0,41401,0,4
2,Poltergeist,12,266,301,1,5,7,0,2,1,1,1,2,1,1,0,41401,0,2
2,Kittens,2,266,0,1,3,4,0,2,2,1,1,2,1,1,0,41401,0,5
2,3 Kittens,2,266,0,3,1,3,7,2,1,2,2,2,1,3,0,41401,0,21
2,Big Dewy,15,266,0,1,3,0,0,3,1,1,1,2,1,1,0,41401,0,1
2,Handy,8,266,0,2,1,3,7,2,1,1,1,2,1,1,0,41401,0,2
2,Owl,13,266,0,2,3,4,0,1,1,1,1,2,1,1,0,41401,0,3
2,Desmond,8,266,0,1,3,0,0,2,1,1,1,2,1,1,0,41401,0,2
2,3 Kittens Needs Urgent Home,2,266,0,3,3,7,0,2,1,2,1,2,1,3,0,41401,0,3
2,Mow Mow,9,266,299,1,1,2,7,1,2,1,1,2,1,1,0,41401,0,2
2,Urgent Kittens For Adoption,3,265,0,3,1,5,7,2,2,2,2,2,1,3,0,41326,0,4
2,Furry Kittens For Adoption,2,276,266,3,1,2,7,2,2,2,2,2,1,4,0,41326,0,8
2,Fred - The 3 Legged Cat,36,266,0,2,5,7,0,1,1,2,2,1,3,1,0,41326,0,2
1,Patches,1,307,70,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,4
1,,36,205,0,2,6,7,0,1,3,3,3,3,1,1,0,41326,0,2
1,Ally,2,307,141,2,2,7,0,2,1,2,1,2,1,1,0,41326,0,5
1,Mi Mi,1,307,0,2,1,2,5,2,1,2,2,2,1,1,0,41326,0,4
1,Sun,1,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,3
1,Re Re,1,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41326,0,5
1,Roxy,2,218,307,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,4
1,Mia,36,205,0,2,2,6,7,1,3,1,1,1,1,1,0,41326,0,3
1,June,2,307,0,2,1,2,5,2,1,1,1,2,1,1,0,41326,0,4
1,Handsome,36,205,179,1,2,5,0,1,3,1,1,1,1,1,0,41326,0,6
1,Teddy,1,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,0,5
1,Ninja,2,307,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,3
1,Rusty,2,307,0,1,1,2,0,2,2,2,1,2,1,1,0,41326,0,3
1,Hero,2,307,189,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,4
1,Shine,1,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,3
1,Tigger,3,307,44,2,1,2,4,2,2,1,1,2,1,1,0,41326,0,3
1,Bear Bear,3,307,152,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,4
1,Cookie,7,307,0,2,1,6,0,2,1,1,1,1,1,1,0,41326,0,5
1,Sam,1,307,0,1,2,6,0,2,1,2,1,2,1,1,0,41326,0,4
1,Scooby,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41326,0,4
1,Amber,1,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,4
1,Chico,2,307,189,2,1,2,0,3,1,2,1,2,1,1,0,41326,0,3
1,Babe,3,307,141,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,3
1,Alex,1,307,0,1,2,7,0,2,2,2,1,2,1,1,0,41326,0,4
1,Cesar,2,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,0,1
1,Amy,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,5
1,Cleo,6,307,141,1,2,3,5,2,2,2,1,2,1,1,0,41326,0,5
1,Cherish,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,4
1,Brian,2,307,0,1,2,0,0,2,1,3,1,2,1,1,0,41326,0,4
1,Jay Jay & Jojo,2,307,0,3,2,5,7,2,1,2,1,2,1,2,0,41326,0,3
1,Bianca,24,119,0,2,2,7,0,3,3,3,3,3,1,1,0,41326,0,2
1,Benji,2,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,4
1,Oreo,24,152,0,1,1,2,0,1,1,3,3,2,1,1,0,41326,0,4
1,Rain,36,152,0,1,2,0,0,1,1,1,1,1,1,1,0,41326,0,5
1,Emma,54,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,3
1,Jody,12,152,0,1,2,0,0,1,1,2,2,2,1,1,0,41326,0,4
1,Bless,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,4
1,Juliet,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,4
1,Panda,2,307,128,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,3
1,Dixie,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,4
1,Jimmy,2,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,1
1,Leslie,60,109,0,1,3,0,0,3,3,1,1,1,1,1,0,41326,0,3
1,Prince,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,5
1,Oscar,2,307,141,1,7,0,0,2,1,1,1,2,1,1,0,41326,0,5
2,Kuning & Hitam,18,265,0,2,1,3,4,2,2,1,1,3,1,2,0,41326,0,5
1,Romeo,2,307,0,1,2,7,0,2,2,2,1,2,1,1,0,41326,0,2
1,Dexter,60,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41326,0,2
1,ZaZa,5,307,103,2,1,2,0,3,2,3,1,2,1,1,0,41326,0,4
1,Toby,2,307,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,1,2
1,Ginger,30,205,0,2,2,4,7,1,3,3,3,3,1,1,0,41326,0,2
1,Millie,8,307,141,2,7,0,0,2,2,1,1,1,1,1,0,41326,0,3
1,Ollie,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,1,2
1,Honey,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,3
1,Yoyo,6,128,307,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,5
1,Macho,4,307,218,1,3,5,0,2,2,1,1,2,1,1,0,41326,0,4
1,Abby,12,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,3
1,Lisa,3,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,4
1,Bobby,2,307,0,1,2,5,0,2,1,2,1,2,1,1,0,41326,0,4
1,"Hazel, Butch",2,307,0,3,2,7,0,2,1,1,1,2,1,2,0,41326,0,2
1,Joy,3,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,2
1,Muffin,2,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,2
1,Mario,2,307,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,0,3
1,Fa Fa,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,4
1,Jake,24,207,0,1,1,2,3,1,3,1,1,2,1,1,0,41326,0,5
1,Casey,2,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,2
1,Pearly,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,3
1,Crystal,18,213,0,2,2,7,0,1,3,1,1,1,1,1,0,41326,0,1
1,"Angel, Angie",3,307,103,2,2,3,0,3,2,1,1,2,1,2,0,41326,0,2
1,Viki,5,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,6
1,Precious,5,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,4
1,Heidi,15,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,3
1,Polly,24,307,218,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,3
1,Chelsie,2,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,2
1,Olive,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,8
1,Mona,3,307,70,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,3
1,Natasha,36,83,0,2,5,0,0,1,3,1,1,3,1,1,0,41326,0,4
1,Do Do,1,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,5
1,Frankie,4,307,0,1,1,2,5,2,1,1,1,2,1,1,0,41326,0,2
1,Trixie,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,4
1,Eddy,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,5
1,Marco,2,307,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,0,3
1,Candy,48,205,0,2,5,6,0,1,3,3,1,3,1,1,0,41326,0,3
1,Moo Moo,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,0,5
1,Goldie,2,307,109,2,3,0,0,2,3,2,1,2,1,1,0,41326,0,3
1,Zoro,2,307,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,2
1,Cindy,3,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41326,0,3
1,,36,195,0,1,6,0,0,1,2,1,1,2,1,2,0,41326,0,4
1,Brownie,2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,4
1,Chris,2,307,0,1,2,7,0,2,2,1,1,2,1,1,0,41326,0,4
1,Charlie,2,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,4
1,Rudy,2,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,3
1,Pumpkin,36,205,179,1,2,5,0,1,2,1,1,1,1,1,0,41326,0,4
1,Coby,2,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41326,0,1
1,Toffy,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,0,4
1,Jack,24,213,307,1,1,0,0,2,2,3,3,3,1,1,0,41326,0,3
1,Cotton,2,307,103,1,1,2,0,3,2,1,1,2,1,1,0,41326,0,5
1,Cutie,2,307,0,2,5,0,0,2,1,1,1,2,1,1,0,41326,0,4
1,Pansy,2,307,128,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,5
1,Beauty,42,307,0,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,3
1,Tyson,4,307,0,1,2,5,0,2,1,1,1,2,1,1,0,41326,0,2
1,Apple,18,307,213,2,2,7,0,2,2,1,1,1,1,1,0,41326,0,5
1,Fifi,2,307,0,2,2,0,0,2,3,2,2,2,1,1,0,41326,0,2
1,Fluffy,2,307,0,2,2,5,7,2,2,2,2,2,1,3,0,41326,0,2
1,Boldie,1,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,1
1,Flufby,2,307,0,1,2,0,0,2,3,2,2,2,1,1,0,41326,0,3
1,BabyBoy,2,307,0,1,7,0,0,2,2,2,2,2,1,1,0,41326,0,1
1,Willy,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41326,0,1
1,PiPi,1,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,1
1,Appro,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,9
2,,3,266,0,2,7,0,0,1,1,2,1,2,1,1,0,41401,0,1
1,Hapi,7,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41332,0,3
1,Harry & Barry,2,307,307,1,1,2,7,2,2,2,2,2,1,2,0,41332,0,4
1,Bieber,1,307,307,1,1,2,7,2,1,2,2,2,1,1,200,41332,0,4
2,Gentle Girl N Fast Brother,1,299,266,3,1,2,0,2,1,2,2,2,1,2,0,41332,0,5
1,Benji,4,103,307,1,1,2,0,2,2,1,1,2,1,1,0,41332,0,2
1,Brown Boy,2,141,307,1,2,5,0,2,1,1,1,2,1,1,0,41332,0,4
1,Mickey And Mini,6,307,307,3,1,2,7,2,1,1,1,1,1,2,0,41332,0,3
1,Sleepy,2,26,307,2,1,2,0,2,1,2,1,2,1,1,0,41332,0,2
1,Furry White,3,70,307,1,1,7,0,2,2,1,1,2,1,1,0,41332,0,3
1,Chai Leng GIRL,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41332,0,1
1,Ms Nottie Blur Face,2,307,307,2,1,2,0,2,1,2,1,2,1,1,0,41332,0,2
1,Bleach,1,307,307,3,7,0,0,2,1,2,2,2,1,2,0,41332,0,2
2,Mini Meow,3,253,266,1,6,7,0,2,2,2,1,2,1,1,0,41332,0,2
1,Handsome  Tobby,9,141,307,1,2,7,0,2,1,1,1,1,1,1,0,41332,0,10
1,Alaska,3,70,213,1,1,2,7,2,2,1,1,2,2,1,0,41332,0,3
1,Chai Leng Baby,1,307,307,2,1,2,0,2,1,2,2,2,1,1,0,41332,0,1
1,Brown Girl,2,141,307,2,2,5,0,2,1,1,1,2,1,1,0,41332,0,4
1,Rottie,2,307,307,1,1,2,0,2,1,2,1,2,1,1,0,41332,0,5
1,Mr  & Ms Black,1,307,307,3,1,0,0,2,1,2,2,2,1,2,0,41332,0,4
1,Blink,1,307,307,3,1,2,0,2,1,2,2,2,1,2,0,41332,0,2
1,Miko,6,111,307,2,2,0,0,2,1,1,1,1,1,1,0,41332,0,3
1,Princess,1,307,307,2,1,2,0,2,1,2,1,2,1,2,0,41332,0,3
1,Pat Pat,3,307,307,2,5,0,0,2,2,1,1,2,1,1,0,41332,0,1
1,Playful,2,213,307,3,2,3,5,2,2,2,2,2,1,4,0,41332,0,1
1,John,3,307,307,1,1,7,0,2,2,1,1,1,1,1,0,41332,0,8
1,Rainbow,2,141,307,2,5,0,0,2,1,1,1,2,1,1,0,41332,0,5
1,Gentle,12,109,307,2,2,0,0,2,2,1,1,1,1,1,0,41332,0,6
1,Koala And Puppies,1,213,307,3,1,2,7,2,2,1,1,2,1,2,0,41332,0,10
1,Puchong Pups,1,307,307,1,1,2,4,2,1,2,2,2,1,5,0,41332,0,8
1,China,1,213,141,2,1,7,0,2,2,2,1,2,1,1,0,41332,0,8
1,Handsome Ali,2,307,307,1,1,0,0,2,1,2,1,2,1,1,0,41332,0,5
1,Pow Wow Gang,2,141,307,3,1,5,7,2,1,1,1,2,1,4,0,41332,0,7
1,Speed,3,26,307,2,1,2,0,2,1,1,1,2,1,1,0,41332,0,6
1,Bliss,36,203,72,2,2,5,0,2,2,1,1,1,1,1,0,41332,0,4
1,Lilo,4,16,307,1,1,2,7,2,1,1,1,2,1,1,0,41332,0,2
1,Herbie,2,307,0,2,2,5,0,2,1,1,1,2,1,1,0,41332,0,7
1,Puffy And Buffy,4,179,218,1,1,3,5,2,3,2,2,2,1,2,250,41332,0,3
1,Small Black,1,307,307,3,1,7,0,2,2,2,1,1,1,2,0,41332,0,3
1,Creamer,5,141,307,1,5,0,0,2,1,1,1,1,1,1,0,41332,0,2
1,Cutees,1,307,307,3,2,5,7,2,2,2,1,2,1,4,0,41332,0,10
1,Italian,2,141,213,2,1,2,7,2,2,2,1,2,1,1,0,41332,0,8
1,Sammy & Siblings,2,307,0,3,1,2,7,2,1,2,1,1,1,3,0,41332,0,3
1,Cherry N Berry,2,141,0,2,1,2,0,2,1,2,1,1,1,1,0,41332,0,2
1,Golden,48,109,109,1,3,0,0,2,2,1,1,2,1,1,0,41332,0,1
2,Sunshine & Mom,2,266,266,3,3,0,0,2,1,1,1,2,1,2,0,41332,0,15
1,,72,20,20,2,1,2,5,2,1,1,1,1,1,1,0,41332,0,0
1,4 Loving Pups,2,307,307,3,2,5,7,2,1,1,1,2,1,4,0,41332,0,4
2,Mama  Cat,5,266,266,2,1,2,7,2,1,1,1,2,1,1,0,41332,0,2
2,Mr Black N Ms White,3,265,266,3,1,7,0,1,2,1,1,2,1,2,0,41332,0,8
1,Isis And Orisis,2,307,307,2,1,2,0,2,2,1,1,2,1,2,0,41332,0,4
1,Bobby,12,18,307,1,2,5,7,2,1,1,1,1,1,1,0,41332,0,3
1,Bossy,1,141,307,1,3,0,0,2,2,2,1,2,1,1,100,41332,0,3
2,Starlight N Starbright,1,265,265,3,3,6,7,2,2,2,1,2,1,3,0,41332,0,6
1,LUCKY,2,307,307,2,1,2,0,2,1,2,1,2,1,1,0,41332,0,5
1,Haylie,7,78,307,2,1,2,0,2,1,1,1,1,1,1,0,41332,0,7
1,Pandai,12,39,307,2,1,7,0,2,2,1,1,1,1,1,0,41332,0,2
1,Rosie,1,141,307,2,1,2,5,2,2,2,2,2,1,1,50,41332,0,3
1,Patchy Patch,2,128,307,3,1,7,0,2,1,1,1,2,1,2,100,41332,0,3
1,"Bubbles,Bouncy",2,307,307,1,1,7,0,2,2,2,1,2,1,1,0,41332,0,5
1,Alladin,2,103,307,1,1,2,0,2,2,2,1,2,1,1,0,41332,0,3
1,Blackie,3,307,31,2,1,0,0,2,1,1,1,2,1,1,0,41332,0,2
1,Charlie Mohawk,1,307,307,1,7,0,0,2,1,2,1,2,1,2,0,41332,0,9
1,Aishi,5,141,307,2,2,0,0,2,1,1,1,1,1,1,0,41332,0,2
1,Jammy  Mixed,2,150,307,2,1,2,0,2,1,1,1,2,1,1,0,41332,0,2
1,Little Ms Brown,2,307,307,2,2,7,0,2,1,2,1,2,1,1,0,41332,0,2
1,Peace,2,213,307,3,1,2,5,2,2,2,1,2,1,4,0,41332,0,3
1,Monggol,2,307,307,2,1,2,0,2,1,2,1,2,1,1,0,41332,0,3
1,Penny & Benny,2,307,307,3,1,0,0,2,1,2,1,2,1,2,0,41332,0,5
2,Fuzzy,3,285,265,2,1,4,6,3,2,2,2,2,1,1,10,41326,0,2
2,Lusoh And Mango,5,265,0,1,5,7,0,2,2,2,2,2,1,2,0,41326,0,3
2,Lusoh,4,265,0,1,5,7,0,3,2,2,2,2,1,1,50,41326,0,3
2,Mok 2.0,9,264,0,2,1,6,0,2,3,2,2,2,1,1,0,41326,0,3
2,Puma,4,265,0,2,1,3,0,2,2,2,2,2,1,1,50,41326,0,5
2,Kiwi,3,285,265,1,3,4,7,2,2,2,2,2,1,1,10,41326,0,3
2,Quicksilver,4,265,0,2,5,6,0,3,2,2,2,2,1,1,0,41326,0,4
2,Mek 2.0,36,264,0,2,3,4,5,3,3,1,1,2,1,1,0,41326,0,3
2,Coco,4,265,0,1,4,7,0,2,2,2,2,2,1,1,50,41326,0,3
2,Mango,4,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,0,5
1,Teddy,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,10
1,,1,307,0,3,2,0,0,2,2,2,3,2,1,3,0,41401,0,4
1,,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,1
1,Rex The Wonder Dog,4,307,0,1,2,0,0,2,2,1,1,2,1,1,1,41401,0,1
2,Hazel,3,266,0,2,3,0,0,2,1,2,2,2,1,1,0,41335,0,2
1,Money,36,207,0,1,5,6,0,2,2,1,1,3,1,1,200,41326,0,2
1,Mickey,1,207,205,3,1,3,7,2,3,3,3,3,1,3,300,41326,0,4
1,Mini,1,207,0,3,1,2,3,1,2,3,3,3,1,2,350,41326,0,3
1,Winny,24,207,0,2,2,6,0,2,2,1,1,3,1,1,200,41326,0,3
2,Hamster,1,265,0,2,1,3,7,2,2,2,1,2,1,1,0,41326,0,1
2,Sonny,1,265,0,2,1,3,7,2,2,2,1,2,1,1,0,41326,0,1
1,ZEUS,2,307,0,1,5,0,0,1,2,1,1,3,1,1,0,41326,0,1
2,Stocking,1,265,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,1
2,,4,246,0,3,7,0,0,1,2,2,2,3,1,3,0,41326,0,1
2,Daisy,3,265,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,5
2,Jackie,12,264,0,1,1,7,0,2,3,2,2,2,1,1,0,41326,0,3
1,Luke,16,103,307,1,1,5,0,3,2,1,1,1,1,1,0,41401,0,1
1,Trixie Water Baby,3,78,141,2,1,3,0,2,1,1,1,2,1,1,0,41401,0,3
1,Larry,2,114,141,2,5,0,0,3,1,1,1,2,1,1,0,41401,0,1
1,Harry,2,307,0,1,1,3,0,2,2,1,1,2,1,1,0,41401,0,3
1,Lil Bella,3,307,0,2,1,2,0,2,2,1,1,2,1,1,150,41401,0,2
1,Timmy,1,307,0,1,1,3,7,2,2,2,1,2,1,1,0,41401,0,2
1,Ambrea,27,114,141,2,1,0,0,3,1,3,3,3,1,1,0,41401,0,1
1,Kaizek,11,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41401,0,3
1,Baby Pup,2,114,141,1,1,0,0,3,1,1,1,2,1,1,100,41401,0,1
1,Hansi,36,109,307,1,5,0,0,3,2,1,1,1,1,1,0,41401,0,1
1,MAX,2,114,141,3,5,0,0,3,1,1,1,2,1,6,0,41401,0,5
1,Pekingese,36,169,0,1,5,0,0,1,1,3,3,2,1,1,0,41401,0,1
1,Atztek,1,39,0,1,1,7,0,3,2,2,1,2,1,1,0,41401,0,2
1,Summer,3,307,0,2,5,0,0,2,1,1,1,2,1,1,150,41401,0,6
1,Ashley,96,173,0,2,1,7,0,2,1,1,1,3,1,1,0,41401,0,2
1,Spencer,11,307,75,1,1,3,0,2,1,1,1,1,1,1,0,41401,0,11
1,Trixi,5,128,307,2,1,2,7,2,1,1,1,2,2,1,0,41401,0,2
1,Ricco,12,141,307,1,2,7,0,2,1,1,1,1,1,1,0,41401,0,1
1,Kahlua,2,307,0,1,2,5,0,3,2,1,1,2,1,1,0,41401,0,2
1,Vixen,6,307,0,2,1,7,0,2,1,1,1,1,1,1,150,41401,0,5
1,Alice,36,103,307,2,5,0,0,3,2,1,1,1,1,1,0,41401,0,1
1,Sophie,11,307,0,2,1,5,0,2,1,1,1,1,1,1,0,41401,0,8
1,Coco,36,307,0,2,2,0,0,2,1,1,1,1,2,1,0,41401,0,5
1,Hailey,2,307,141,2,5,7,0,2,2,1,1,2,1,1,0,41401,0,3
1,Jenny,4,141,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,0,3
1,Princess GG @ Girl Girl,2,20,307,2,1,2,7,2,1,1,1,2,1,1,0,41401,0,11
1,Joli,1,213,51,2,5,7,0,2,2,2,1,2,1,1,0,41401,0,1
1,Casper,3,307,0,1,5,7,0,1,1,1,1,2,1,1,150,41401,0,2
1,Zeena,1,307,173,2,1,3,0,3,1,2,1,2,1,1,0,41401,0,1
1,Bluu,2,114,141,1,1,0,0,3,1,1,1,2,1,1,0,41401,0,2
1,Abbie,29,39,307,2,1,7,0,2,2,1,2,1,1,1,0,41401,0,4
1,Leona,2,307,0,2,5,7,0,2,2,1,1,2,1,1,0,41401,0,2
1,Skittle,1,307,141,2,1,7,0,2,1,2,1,2,1,1,0,41401,0,3
1,Chynna,1,307,173,2,1,3,0,3,1,2,1,2,1,1,0,41401,0,1
1,Chicco,17,218,0,1,6,0,0,3,3,1,1,2,1,1,0,41401,0,3
1,Peaches,1,307,0,2,1,3,0,2,1,1,1,2,1,1,0,41401,0,4
1,Emma,1,307,173,2,1,3,0,3,1,2,1,2,1,1,0,41401,0,1
1,Nolan,36,307,0,1,2,5,0,3,1,1,1,1,1,1,0,41401,0,3
1,Kingston,48,83,0,1,2,3,0,2,3,1,1,2,1,1,0,41401,0,1
1,Bosco,1,307,173,1,1,3,0,3,1,2,1,2,1,1,0,41401,0,2
1,Jeanie,3,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41401,0,1
1,Jigger,0,307,141,1,1,0,0,2,1,2,2,2,1,1,100,41401,0,2
1,Munchkin,2,114,141,2,2,0,0,3,1,1,1,2,1,1,0,41401,0,1
1,Benson,17,69,0,1,1,0,0,1,2,1,1,1,1,1,0,41401,0,4
1,Billy,1,307,173,1,1,3,0,3,1,2,1,2,1,1,0,41401,0,1
1,Ms Midnight,5,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41401,0,4
1,Roma & Bobo,29,213,307,2,7,0,0,2,2,1,1,1,1,2,0,41401,0,3
1,Angel,1,39,307,2,1,3,7,3,2,2,1,2,1,1,0,41401,0,3
2,Bouncy,36,282,0,2,6,0,0,2,3,1,1,1,1,1,0,41401,0,4
1,Jinny,3,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41401,0,1
1,Aleska,1,39,307,2,1,3,7,3,2,2,1,2,1,1,0,41401,0,2
1,J&J,4,141,307,1,2,0,0,2,1,2,1,2,1,2,0,41401,0,1
1,Baxter,1,307,173,1,1,3,0,3,1,2,1,2,1,1,0,41401,0,1
1,Chestnut Aka Chesty,4,51,213,1,2,7,0,2,2,1,1,2,1,1,0,41401,0,5
2,1 EYE,36,282,0,2,1,2,0,2,3,1,1,1,1,1,0,41401,0,3
2,Tabby,12,284,0,2,6,7,0,2,1,1,1,1,1,1,0,41401,0,1
