,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,AdoptionSpeed
461,4,58,1,1,1,1,2,2,2,1,1,0,12,2
462,5,57,1,1,2,2,3,3,3,1,1,0,12,1
463,3,58,1,4,1,1,1,1,2,1,1,0,3,2
464,2,58,2,1,2,1,2,2,2,1,1,0,3,2
465,2,156,3,1,2,2,2,2,2,1,2,0,12,2
466,4,104,2,2,2,1,1,1,2,1,1,0,12,3
467,3,104,1,1,3,1,1,1,2,1,2,0,12,4
468,12,104,2,2,2,1,1,1,1,1,1,0,8,2
469,4,113,2,2,1,1,2,1,2,2,1,0,12,2
470,5,104,1,7,2,1,1,1,1,1,1,0,0,4
471,2,104,2,1,2,1,1,1,2,1,1,0,0,4
472,2,136,2,2,2,1,3,3,2,1,1,0,12,3
473,1,58,3,1,2,1,2,1,2,1,2,0,12,4
474,3,132,1,6,1,2,1,1,2,1,1,0,0,1
475,2,104,2,1,2,2,2,2,2,1,6,0,12,2
476,17,58,2,1,2,1,1,1,2,1,1,0,12,4
477,8,121,2,2,1,1,1,1,3,1,1,0,12,0
478,5,58,1,1,2,2,2,1,2,1,1,0,12,1
479,12,58,3,1,2,1,2,2,2,1,2,0,3,4
480,12,82,1,1,2,2,1,1,1,1,1,150,9,3
481,5,104,2,1,2,1,1,1,1,1,1,100,0,4
482,2,104,2,1,2,1,2,1,2,1,1,0,3,3
483,24,104,2,1,1,1,3,1,3,2,1,0,0,2
484,5,104,1,1,2,1,1,1,2,1,1,0,12,1
485,2,118,3,1,2,1,2,1,2,1,2,50,3,4
486,2,104,1,1,2,2,3,3,3,1,1,0,5,4
487,2,104,2,2,2,2,1,1,2,1,1,0,12,1
488,36,132,2,6,2,2,1,1,2,1,1,0,12,1
489,24,104,2,4,3,3,2,2,2,1,1,0,3,4
490,9,56,1,1,2,3,2,1,2,2,1,0,3,4
491,1,104,3,1,2,1,3,3,3,1,2,0,12,4
492,3,104,2,2,2,2,1,1,1,1,1,0,3,4
493,10,58,2,1,1,1,1,1,1,1,1,0,12,3
494,12,121,1,6,2,1,1,1,1,1,1,0,12,2
495,3,58,3,5,2,1,2,1,2,1,2,0,12,1
496,48,86,2,5,1,1,1,1,1,1,1,0,3,2
497,24,116,1,1,2,3,1,1,2,1,1,0,12,1
498,76,17,2,1,2,2,1,1,2,1,1,0,12,2
499,2,58,2,1,1,2,3,3,3,1,1,0,12,3
500,30,6,2,6,2,2,2,2,2,1,1,0,3,1
501,2,58,3,1,1,1,1,1,2,1,3,0,12,2
502,1,104,2,1,2,2,2,2,2,1,1,0,9,3
503,48,104,2,3,2,3,1,1,1,1,1,0,12,2
504,9,104,3,1,2,1,1,1,2,1,2,30,12,2
505,12,104,2,7,2,3,1,1,1,1,1,0,3,4
506,6,58,2,1,1,1,1,1,1,1,3,0,3,4
507,1,58,1,1,2,1,2,1,2,1,1,0,3,1
508,4,116,1,4,1,2,2,1,2,1,3,100,3,4
509,18,58,1,3,1,1,1,1,3,1,1,0,3,2
510,1,104,1,1,2,1,2,2,2,1,1,0,12,3
511,2,104,3,1,2,1,2,2,2,1,8,0,12,3
512,2,104,2,1,2,1,2,1,2,1,1,0,12,4
513,132,58,2,1,2,1,1,1,1,1,1,0,12,3
514,16,58,1,7,3,2,1,1,1,1,1,0,12,4
515,84,103,1,2,1,1,3,3,3,1,1,0,3,4
516,48,104,2,2,2,2,3,3,3,1,1,0,3,4
517,2,104,3,1,2,1,2,1,2,1,4,0,12,1
518,12,56,1,3,2,3,1,3,3,1,1,0,12,1
519,2,104,1,1,2,2,1,1,2,1,1,0,12,1
520,72,76,2,3,3,3,1,1,1,1,1,0,12,4
521,3,57,1,7,2,2,3,3,3,1,1,0,12,1
522,60,157,2,2,1,2,1,1,3,1,1,0,12,2
523,2,58,1,3,1,1,2,1,2,1,2,0,3,2
524,2,142,2,2,2,2,2,2,2,1,1,0,3,2
525,1,58,2,2,1,1,2,2,2,1,1,0,12,4
526,7,104,1,1,2,1,1,1,2,1,1,0,12,4
527,3,104,1,2,2,1,2,2,2,1,1,0,12,1
528,6,101,2,2,1,1,2,2,2,3,1,0,3,4
529,2,58,2,1,1,1,2,2,2,1,1,0,3,1
530,3,104,2,2,2,1,1,1,2,1,1,0,12,2
531,2,104,2,3,2,1,3,1,2,1,1,0,3,3
532,2,104,2,1,2,2,2,2,2,1,8,0,11,1
533,1,104,3,1,2,2,2,2,2,1,5,0,12,4
534,4,94,2,1,2,2,1,1,2,1,1,0,12,1
535,24,104,2,2,2,1,1,1,1,1,1,500,12,3
536,2,57,2,1,2,2,2,1,2,2,1,0,12,2
537,24,104,2,2,3,2,3,3,3,1,1,0,9,4
538,12,104,2,1,1,2,3,3,2,1,1,0,3,4
539,3,116,1,2,1,2,2,2,2,1,1,200,3,1
540,1,104,2,1,2,1,2,2,2,1,1,0,12,2
541,2,58,1,3,2,1,2,2,2,1,1,200,12,2
542,12,58,3,1,3,1,1,1,1,1,5,0,3,4
543,12,104,1,3,1,1,1,1,1,1,1,0,3,4
544,3,58,1,1,2,1,2,1,2,1,1,0,12,3
545,2,104,2,1,2,1,2,1,2,1,4,0,9,4
546,1,104,2,1,2,1,2,2,2,1,2,0,12,3
547,72,103,1,2,1,1,1,1,2,2,1,0,12,4
548,2,58,1,6,1,1,3,3,3,1,1,0,12,1
549,1,104,1,1,2,1,1,1,2,1,1,100,8,1
550,36,31,1,1,3,1,1,1,1,1,1,0,12,3
551,3,104,2,2,2,1,3,3,2,1,1,0,12,3
552,2,58,2,4,1,1,3,3,3,1,3,0,12,3
553,24,58,2,1,3,1,1,1,1,1,2,0,12,4
554,11,58,1,5,2,1,1,1,1,1,1,100,12,4
555,12,56,3,1,2,2,2,2,2,1,6,0,12,2
556,3,104,1,1,1,2,3,3,3,1,1,0,3,4
557,12,57,3,1,1,2,2,2,2,1,2,0,12,4
558,60,23,1,1,3,1,1,1,1,1,1,200,12,1
559,1,57,2,1,1,2,2,1,2,1,1,0,7,4
560,2,157,2,1,2,1,2,1,2,1,2,0,12,3
561,6,58,2,3,3,1,1,1,2,1,1,0,3,3
562,3,156,1,2,2,1,3,3,3,1,1,0,0,2
563,2,104,1,2,2,2,2,1,3,1,1,0,5,4
564,2,23,1,3,1,1,2,2,2,1,1,0,3,1
565,3,58,1,1,3,1,2,1,2,1,4,0,3,4
566,5,58,2,1,2,1,2,2,2,1,1,0,3,2
567,24,51,1,1,2,2,1,1,1,1,1,200,12,2
568,4,104,3,1,1,2,2,2,2,1,6,0,12,1
569,3,58,1,1,2,1,2,2,2,1,1,0,3,4
570,4,58,1,1,2,2,1,1,2,1,1,0,9,3
571,19,58,1,6,2,1,1,1,1,1,2,0,12,4
572,2,57,2,3,2,2,2,1,2,1,1,50,9,1
573,2,104,2,1,2,1,2,2,3,1,1,0,12,1
574,6,57,1,6,1,2,2,1,2,1,1,0,12,3
575,2,128,1,1,3,2,2,2,2,1,2,100,3,3
576,2,104,2,2,2,2,1,1,2,1,1,0,12,2
577,12,156,1,3,3,1,1,1,1,1,1,50,3,4
578,11,104,1,5,2,1,1,1,1,1,1,0,12,4
579,2,23,2,1,1,2,2,2,2,1,3,0,3,0
580,36,157,2,2,2,2,2,1,1,1,1,0,12,4
581,12,58,2,6,2,1,3,3,1,1,1,0,12,1
582,1,104,2,5,2,2,3,3,3,1,2,0,5,4
583,8,142,2,2,1,1,3,3,3,1,1,0,3,4
584,24,58,2,5,1,1,1,1,3,1,1,0,12,2
585,1,58,1,2,2,1,2,2,2,1,1,100,3,2
586,3,104,1,2,2,1,2,2,2,1,1,1,9,3
587,3,104,2,1,2,2,1,1,2,1,1,0,12,4
588,2,116,3,1,3,2,2,2,2,1,2,50,12,2
589,12,104,1,1,1,1,3,1,3,1,1,0,9,2
590,8,104,1,2,2,1,1,1,1,1,1,0,12,2
591,1,104,2,2,2,2,2,1,2,1,1,0,3,1
592,2,56,2,1,2,2,2,1,2,1,1,50,12,3
593,1,56,1,1,2,3,2,2,2,1,3,0,12,2
594,12,156,1,3,2,1,1,1,1,1,1,0,12,4
595,6,94,2,1,2,2,1,3,3,1,1,0,12,3
596,2,44,3,2,2,1,2,1,2,1,4,0,12,3
597,48,76,3,3,2,2,3,3,3,1,2,0,3,4
598,1,156,3,3,2,2,3,3,2,1,5,0,12,2
599,0,58,1,1,2,1,2,2,2,1,1,0,3,3
600,60,104,1,3,2,2,1,1,1,1,1,0,12,4
601,0,104,3,2,2,1,2,2,2,1,10,0,12,2
602,2,104,2,2,2,1,1,1,2,1,1,0,3,2
603,3,58,3,1,2,1,2,2,2,1,7,0,12,2
604,3,58,1,1,2,1,2,2,2,1,1,0,3,4
605,2,56,1,1,2,2,2,2,2,1,1,0,3,4
606,2,104,3,2,2,1,2,2,2,1,2,0,3,4
607,1,104,2,2,2,2,2,2,2,1,2,0,6,2
608,24,104,1,2,3,1,1,1,1,1,1,200,12,4
609,10,58,2,1,2,2,2,2,2,1,1,0,12,4
610,2,104,2,1,2,1,1,1,2,1,1,0,8,3
611,1,116,1,1,3,3,2,2,2,1,1,50,12,2
612,60,51,1,2,1,3,1,1,1,1,1,150,12,2
613,1,58,1,2,2,1,2,2,2,1,1,15,12,2
614,4,58,1,1,2,1,1,1,2,1,1,100,12,3
615,5,58,2,1,2,1,1,1,1,1,1,150,12,4
616,7,104,2,4,2,1,1,1,1,1,1,100,3,4
617,36,104,2,1,3,1,3,3,1,1,1,0,3,4
618,2,57,1,1,2,1,1,1,3,1,1,0,3,3
619,2,142,1,2,2,1,2,1,2,1,1,100,12,2
620,2,104,2,1,2,1,3,3,2,1,1,0,12,3
621,0,104,3,1,2,1,2,2,2,1,8,0,12,2
622,1,58,2,7,1,2,2,2,2,1,1,0,12,2
623,2,104,2,1,2,1,2,2,2,1,1,0,12,2
624,2,104,1,7,2,1,1,1,2,1,1,0,12,1
625,4,6,2,5,1,2,1,1,2,1,1,80,12,3
626,1,104,3,2,2,2,2,2,2,1,9,0,8,4
627,3,58,1,6,1,1,2,1,2,1,1,0,3,1
628,3,104,1,1,2,1,1,1,2,1,1,0,12,4
629,60,141,2,1,1,2,3,1,3,2,1,100,6,4
630,5,58,2,5,3,1,1,1,2,1,1,0,12,2
631,2,57,2,1,1,2,2,2,2,1,1,0,3,1
632,12,104,3,2,2,2,3,3,3,1,4,0,3,4
633,2,101,2,1,2,1,2,1,2,1,1,0,9,3
634,2,104,2,2,2,1,2,1,2,1,1,0,12,2
635,14,156,1,3,3,1,2,1,1,1,1,0,12,2
636,1,58,1,3,1,1,2,2,2,1,1,0,12,1
637,8,58,2,6,2,1,3,3,3,1,1,0,3,2
638,3,104,2,1,1,1,1,1,2,1,1,100,3,4
639,8,104,1,1,2,2,1,1,1,1,1,0,3,4
640,6,57,2,1,1,2,1,1,1,1,1,30,12,4
641,1,58,2,1,1,1,2,2,2,1,1,0,3,1
642,1,58,1,1,2,1,1,1,2,1,1,0,3,1
643,18,58,1,7,2,1,2,1,1,1,1,0,3,4
644,60,17,1,1,2,2,2,1,2,2,1,0,3,1
645,12,104,1,5,2,1,2,1,2,1,1,0,12,4
646,6,76,2,1,2,1,1,1,3,1,1,100,12,1
647,2,104,3,1,1,2,2,2,2,1,7,0,3,4
648,2,57,3,1,1,2,2,2,2,1,2,0,12,4
649,2,142,2,1,1,2,2,3,2,1,1,0,6,1
650,2,104,2,3,2,1,2,1,2,1,1,0,3,2
651,5,104,3,1,2,1,2,2,3,1,2,0,12,2
652,2,73,2,1,2,1,2,2,2,1,1,0,3,2
653,24,94,1,1,3,2,1,1,2,1,1,0,12,1
654,2,58,3,1,1,2,2,1,2,1,2,0,3,3
655,5,58,3,1,1,1,1,1,1,1,6,0,12,4
656,24,104,2,2,2,2,1,1,1,1,2,0,9,4
657,2,104,3,2,2,1,2,1,2,1,2,0,12,4
658,1,104,2,1,2,1,1,1,2,1,2,0,3,2
659,2,104,1,7,2,2,2,2,2,1,1,0,3,1
660,4,58,2,1,1,1,2,1,2,1,1,0,3,2
661,36,42,2,2,1,1,1,1,3,1,1,250,12,3
662,12,55,1,1,2,1,1,1,3,1,2,0,9,3
663,12,58,2,1,1,1,1,1,1,1,1,0,12,3
664,2,58,3,1,2,1,2,2,2,1,4,0,3,2
665,84,104,2,6,1,1,1,1,1,1,1,0,12,1
666,4,58,1,1,2,2,2,2,2,1,2,0,13,4
667,7,76,2,2,3,3,1,1,2,1,1,500,12,1
668,2,148,2,1,2,1,2,1,2,1,1,50,12,2
669,9,58,2,2,2,1,2,2,2,1,2,0,12,4
670,1,58,2,4,2,1,2,1,2,1,1,0,12,2
671,3,56,2,1,1,2,2,1,2,1,1,0,12,4
672,3,6,3,1,1,1,2,2,2,1,9,0,12,3
673,24,104,3,1,2,2,1,1,1,1,4,0,3,4
674,4,57,3,6,1,2,2,2,2,1,2,40,12,1
675,1,104,2,1,2,3,1,1,2,1,1,0,12,3
676,5,58,1,2,2,1,2,2,2,1,1,0,3,2
677,3,104,1,5,2,2,2,1,2,1,1,0,12,4
678,2,125,1,1,2,2,2,2,2,1,1,0,12,2
679,4,58,1,1,1,1,3,3,3,2,3,0,3,4
680,2,104,1,1,2,1,1,1,2,1,1,0,12,4
681,24,76,3,1,3,2,1,1,1,1,2,0,3,1
682,1,57,2,2,2,2,3,3,2,1,3,0,12,0
683,9,104,2,1,2,1,1,1,1,1,1,0,12,4
684,4,104,1,2,3,2,1,1,2,1,1,0,12,2
685,96,104,2,1,2,2,1,1,1,1,1,0,12,4
686,60,58,3,4,2,1,2,1,1,2,2,0,12,2
687,72,158,1,2,2,2,3,3,3,1,1,0,3,4
688,46,58,2,2,3,1,2,2,2,1,1,0,12,3
689,2,104,2,5,2,1,2,1,2,1,1,0,3,2
690,1,104,2,3,2,2,3,3,3,1,1,0,5,4
691,1,104,3,1,2,1,3,3,3,1,6,100,9,4
692,3,104,2,7,1,1,3,3,3,1,2,0,12,3
693,2,58,1,1,1,1,2,1,2,1,1,0,3,3
694,2,101,2,6,2,2,1,1,2,1,1,100,12,4
695,3,58,3,1,1,1,1,1,3,2,3,0,12,4
696,2,58,1,7,2,1,2,2,2,1,1,0,7,1
697,6,57,3,2,2,2,1,1,1,1,3,135,12,2
698,2,58,1,3,1,1,1,1,2,1,1,0,12,1
699,12,57,2,2,2,2,3,1,3,1,2,0,12,4
700,8,141,1,2,1,2,1,1,2,1,1,0,12,3
701,2,58,2,3,2,1,2,2,2,1,1,0,12,2
702,48,157,1,2,2,3,1,1,1,1,1,0,12,4
703,1,57,3,2,1,2,2,2,2,1,5,0,12,3
704,1,156,2,1,2,1,2,1,2,1,1,0,12,1
705,2,104,2,2,2,1,2,1,1,1,1,0,12,4
706,6,58,1,4,2,1,2,2,2,1,1,0,3,2
707,3,58,2,6,2,1,2,2,2,1,2,0,12,3
708,0,156,1,5,2,2,2,2,2,1,1,0,3,2
709,3,58,3,3,1,2,2,2,2,1,2,0,12,0
710,12,104,2,2,2,1,1,1,1,1,1,0,12,3
711,2,57,1,2,2,2,1,1,2,1,1,50,12,1
712,9,156,2,2,2,1,2,2,2,1,1,0,12,3
713,3,142,1,2,2,1,1,1,2,1,1,0,12,1
714,4,104,2,3,2,1,1,1,2,1,1,0,3,2
715,2,104,2,5,2,1,2,1,2,1,1,0,8,2
716,3,104,1,1,2,1,3,3,2,1,1,0,12,3
717,4,58,2,1,2,1,2,1,2,2,1,0,12,2
718,3,58,1,2,2,1,2,1,2,1,1,0,12,3
719,2,104,1,1,3,1,2,1,3,1,1,0,3,4
720,2,58,1,1,1,1,2,1,2,1,1,50,12,2
721,2,57,1,3,2,2,2,2,2,1,1,150,12,1
722,10,156,2,1,1,2,1,1,1,1,1,0,12,1
723,12,104,1,1,2,2,3,3,3,1,1,0,3,2
724,15,42,1,1,1,2,1,1,2,1,1,200,12,3
725,5,56,1,4,2,2,2,2,2,1,1,0,3,1
726,3,142,2,2,1,1,3,3,3,1,1,0,3,2
727,3,104,2,1,3,2,1,1,2,1,1,0,12,2
728,1,104,2,2,2,1,2,2,2,1,1,0,12,1
729,6,57,2,2,1,2,1,1,1,1,1,0,3,4
730,36,58,2,1,2,1,1,1,1,1,1,0,12,4
731,2,57,2,1,1,2,2,1,2,1,1,0,9,3
732,2,104,1,1,2,1,2,2,2,1,1,0,12,1
733,2,104,1,5,3,1,3,3,3,1,1,0,12,1
734,2,158,2,1,2,2,2,2,2,1,1,0,12,1
735,5,57,2,2,2,2,2,2,2,1,1,0,3,1
736,1,132,1,7,1,1,2,1,2,1,1,0,12,1
737,1,104,2,1,2,1,3,3,3,1,1,0,3,1
738,24,104,1,1,2,2,1,1,1,1,1,0,8,3
739,1,58,2,3,2,1,2,2,2,1,1,5,3,1
740,2,52,3,1,1,2,1,3,3,1,5,0,12,0
741,2,58,1,3,2,1,2,1,2,1,2,0,12,1
742,2,104,2,1,2,1,3,1,3,1,1,0,12,2
743,5,104,1,1,2,2,2,1,2,1,1,0,12,3
744,3,58,3,1,2,1,2,2,2,1,3,0,3,3
745,1,116,2,6,3,3,2,2,2,1,2,0,3,1
746,2,104,2,5,2,2,2,1,2,1,1,0,12,3
747,1,104,1,5,2,2,2,2,2,1,1,0,9,2
748,10,58,2,7,2,2,1,1,1,1,2,0,12,3
749,1,104,2,1,2,2,2,1,2,1,1,0,12,3
750,60,17,1,2,2,1,3,3,1,1,1,300,3,3
751,2,104,1,2,2,2,1,1,2,1,1,0,12,3
752,5,104,2,2,2,2,3,1,2,1,1,0,3,2
753,50,132,2,1,1,2,1,1,3,1,1,100,8,3
754,2,104,1,1,2,1,2,2,2,1,2,50,12,2
755,1,58,2,1,1,1,2,2,2,1,1,0,12,4
756,72,141,1,2,1,1,1,1,2,3,1,0,12,4
757,1,57,1,1,2,2,3,3,3,1,1,0,12,1
758,3,58,1,1,2,1,2,1,2,1,1,0,12,3
759,1,57,3,1,1,2,2,2,2,1,6,0,8,4
760,17,93,3,1,3,2,1,1,2,1,2,0,3,1
761,1,104,2,2,2,1,2,1,2,1,2,0,3,2
762,2,104,2,1,2,1,1,1,2,1,1,0,3,3
763,84,121,1,1,2,3,1,1,2,1,1,0,12,2
764,24,58,2,1,2,1,1,1,1,1,1,0,12,4
765,1,58,2,1,1,1,2,2,2,1,1,0,1,3
766,8,58,2,1,2,1,2,2,2,1,1,0,6,4
767,1,104,1,1,2,2,2,1,2,1,1,0,12,3
768,8,156,1,3,2,1,1,1,2,1,1,0,3,3
769,1,58,2,1,1,1,3,3,3,1,1,10,12,4
770,48,58,2,2,2,1,1,1,1,1,1,0,9,4
771,4,57,1,3,2,2,1,1,2,1,2,0,3,2
772,2,104,3,2,2,2,1,1,3,1,2,0,6,4
773,2,58,2,1,2,1,1,1,2,1,1,0,12,2
774,1,104,1,2,2,1,2,2,2,1,1,0,12,3
775,1,104,3,1,2,1,2,2,2,1,2,0,9,2
776,30,46,2,2,2,2,1,1,1,1,1,350,0,3
777,12,58,1,1,2,1,2,1,1,1,1,0,12,2
778,1,104,3,3,2,1,2,2,2,1,6,0,3,1
779,56,141,2,5,1,3,1,1,2,1,1,0,12,4
780,2,104,1,2,1,1,2,2,2,1,1,0,3,2
781,24,6,3,1,2,2,3,3,3,1,3,0,3,4
782,36,104,1,1,2,1,1,1,2,1,1,0,12,4
783,2,104,2,1,2,2,2,1,2,1,1,0,12,2
784,3,37,3,1,1,1,2,1,2,1,4,0,12,4
785,1,5,3,1,2,3,2,1,3,1,2,250,12,4
786,54,76,1,3,3,2,1,1,2,1,1,350,3,2
787,4,156,1,1,2,1,2,2,2,1,1,0,12,1
788,2,58,1,1,1,1,2,3,2,1,1,0,12,1
789,12,58,1,2,2,2,1,1,1,1,1,100,12,2
790,50,104,2,5,2,2,2,2,2,1,1,0,12,4
791,11,58,2,7,2,1,1,1,1,1,1,0,12,4
792,12,37,3,4,1,1,2,2,2,1,4,0,12,4
793,2,104,1,2,2,1,2,2,2,1,1,150,12,1
794,1,104,1,2,2,2,2,2,2,1,1,0,6,3
795,3,57,1,1,1,2,2,2,2,1,1,0,3,4
796,1,94,3,5,2,1,2,2,2,1,4,0,12,2
797,24,104,2,2,2,1,1,1,1,1,1,0,3,4
798,1,104,2,2,2,1,2,2,2,1,1,0,8,3
799,2,58,2,6,2,1,2,1,2,1,1,0,12,4
800,1,58,2,2,1,1,2,2,2,1,1,0,0,3
801,30,144,2,1,3,3,1,1,1,1,1,0,3,0
802,3,104,3,5,2,1,2,2,2,1,5,0,12,4
803,8,142,3,1,2,1,1,1,3,1,2,0,2,4
804,1,104,2,2,2,1,2,2,2,1,2,0,12,4
805,3,104,1,2,2,1,1,1,2,1,1,0,3,2
806,2,104,2,1,2,1,2,2,2,1,4,0,3,4
807,6,58,1,6,2,1,1,1,1,1,2,0,3,4
808,5,104,2,1,2,1,1,1,1,1,2,0,12,3
809,13,57,3,1,2,2,2,2,2,1,4,0,3,1
810,6,146,1,1,1,1,1,1,1,1,1,0,12,4
811,2,104,2,2,2,1,2,2,2,1,1,0,12,3
812,17,116,1,4,2,2,2,1,3,1,1,0,0,3
813,1,104,2,1,2,1,2,1,2,1,1,0,12,2
814,12,104,1,1,2,2,2,1,2,1,1,0,3,4
815,5,56,1,1,2,2,2,1,2,2,5,10,9,4
816,2,104,2,7,3,1,1,1,2,1,1,0,12,4
817,3,57,1,4,2,2,3,1,3,1,1,0,3,2
818,4,58,2,1,1,1,2,2,2,1,1,0,12,4
819,8,104,2,1,2,2,1,1,1,1,1,0,3,4
820,3,58,3,3,1,1,2,2,2,1,3,0,12,2
821,11,104,1,1,2,1,1,1,2,1,1,0,8,4
822,4,57,1,7,2,1,1,1,2,1,1,30,9,4
823,3,58,2,1,2,1,2,2,2,1,12,0,12,2
824,3,56,1,1,2,2,1,1,2,1,2,150,12,4
825,2,112,1,1,2,1,2,1,2,1,1,8,12,3
826,3,104,1,2,2,1,2,1,2,1,1,0,12,1
827,6,58,2,6,1,1,2,1,1,1,1,0,8,3
828,8,157,2,2,2,1,1,1,1,1,1,0,12,2
829,2,58,2,1,1,2,2,2,2,1,1,0,12,1
830,1,58,1,1,1,1,2,1,2,1,1,0,3,1
831,2,58,2,1,2,1,3,3,3,1,1,0,12,4
832,3,58,2,2,2,1,2,2,2,1,1,0,12,3
833,12,104,1,2,1,1,1,1,2,2,1,0,12,4
834,23,58,3,1,2,1,2,1,1,1,3,100,12,4
835,12,58,1,2,2,1,2,2,2,1,2,0,0,4
836,2,56,3,1,1,3,2,2,2,1,5,0,12,1
837,4,104,1,2,2,1,1,1,2,1,1,150,3,4
838,2,57,3,1,1,2,2,2,2,1,2,0,12,1
839,1,104,3,1,2,2,2,2,2,1,2,0,0,2
840,0,58,3,1,2,1,2,2,2,1,2,0,12,0
841,2,58,1,1,1,1,2,1,2,2,1,9,12,1
842,12,104,1,4,2,1,3,1,3,2,1,0,12,4
843,92,98,2,1,2,3,1,2,1,1,1,50,3,2
844,8,57,1,6,2,2,2,2,2,1,1,0,12,4
845,30,103,2,1,1,1,1,3,2,1,1,50,12,3
846,2,104,1,2,2,1,2,1,2,1,1,0,12,4
847,3,104,2,1,2,1,1,1,2,1,1,0,12,4
848,14,58,1,1,3,1,2,2,2,1,1,0,3,4
849,2,104,3,1,3,1,2,2,2,1,6,0,12,1
850,14,6,2,1,2,2,1,3,3,1,1,0,12,2
851,3,104,1,1,3,2,1,1,2,1,1,150,12,1
852,2,57,2,2,1,3,2,2,2,1,1,0,3,0
853,2,58,2,2,2,1,3,3,2,1,1,0,12,1
854,19,55,2,1,3,1,1,1,1,1,1,500,3,2
855,3,58,3,2,2,1,2,2,2,1,2,0,3,2
856,1,104,2,1,2,2,2,2,2,1,1,0,12,3
857,3,58,3,1,2,1,2,2,2,1,2,0,3,2
858,4,104,2,1,3,1,1,1,2,1,1,0,9,2
859,5,58,1,4,2,1,1,1,1,2,1,100,3,4
860,5,58,2,1,2,2,2,2,2,1,2,0,3,3
861,7,104,1,1,2,1,1,1,3,1,1,0,0,4
862,3,104,1,2,3,1,2,2,2,1,1,0,9,2
863,2,136,1,1,2,1,1,1,2,1,1,0,12,3
864,2,104,2,1,2,1,3,1,2,1,1,0,3,1
865,6,104,1,1,3,1,1,1,2,1,1,100,6,4
866,2,58,3,1,2,1,1,1,2,1,2,0,3,3
867,3,104,2,2,2,2,2,2,2,1,1,0,12,3
868,4,58,3,1,2,1,2,2,2,1,2,0,3,3
869,4,58,2,1,2,1,2,2,2,1,3,0,12,2
870,2,104,3,1,2,1,2,3,2,1,8,0,3,2
871,3,72,2,1,2,2,2,2,2,1,1,0,3,1
872,3,142,3,1,2,1,2,2,2,1,5,0,12,2
873,2,58,3,1,1,1,1,1,2,1,6,100,3,4
874,1,58,3,2,1,1,2,2,2,1,2,0,6,3
875,24,17,1,1,2,1,1,1,1,1,1,300,12,3
876,2,104,1,1,1,1,3,3,3,2,1,0,3,2
877,4,58,1,4,1,1,2,1,2,1,1,0,12,3
878,3,57,1,1,2,2,1,1,2,1,1,0,12,4
879,3,104,2,7,2,1,2,2,2,1,1,0,12,3
880,3,37,2,1,2,1,2,1,2,1,1,50,7,4
881,3,104,2,3,2,2,1,1,2,1,1,200,12,2
882,29,157,1,5,2,1,1,1,1,1,1,0,12,3
883,32,122,1,1,1,1,1,1,2,1,2,0,12,1
884,2,104,2,1,3,1,2,1,2,1,1,0,12,4
885,7,58,2,1,2,1,2,2,2,1,1,1,12,2
886,5,104,1,4,3,1,1,1,1,1,1,50,6,4
887,1,129,1,5,2,1,2,1,2,1,1,0,12,1
888,12,58,1,1,3,2,1,1,2,1,1,0,12,4
889,2,104,1,1,2,2,2,2,2,1,1,0,12,4
890,5,156,3,3,2,1,1,1,2,1,2,0,0,2
891,12,104,1,1,2,2,2,2,1,1,1,0,12,3
892,2,58,3,1,2,1,2,2,2,1,3,0,12,2
893,12,73,2,1,3,2,1,1,2,1,1,0,12,2
894,24,141,1,6,1,3,3,3,3,1,1,0,12,1
895,3,104,2,1,2,1,1,3,3,1,1,0,12,3
896,12,104,2,4,2,1,1,1,1,1,1,0,12,4
897,6,57,2,2,2,3,3,3,2,1,1,0,0,2
898,4,58,2,1,1,2,2,2,2,1,1,0,3,2
899,48,17,1,1,2,2,1,1,1,1,1,500,3,4
900,5,58,2,1,1,1,1,1,1,1,1,100,12,4
901,10,98,2,1,3,3,1,1,2,1,1,550,12,1
902,2,57,3,3,2,2,3,3,3,1,5,0,9,4
903,5,58,2,1,2,1,2,2,2,1,2,0,12,3
904,24,57,2,1,2,3,3,3,3,1,6,0,12,4
905,3,142,3,3,2,2,2,1,2,1,3,0,1,2
906,1,165,1,1,2,2,2,2,2,1,1,50,12,1
907,1,104,3,2,2,2,2,2,2,1,6,0,8,3
908,24,142,1,5,2,3,1,1,1,1,1,0,12,4
909,4,104,3,2,2,1,2,2,2,1,5,0,12,3
910,1,57,3,2,1,2,2,2,2,1,4,0,12,1
911,48,58,2,1,2,1,1,1,1,1,1,0,12,4
912,2,104,2,1,2,2,2,2,2,1,1,20,9,2
913,18,96,1,6,2,3,1,1,1,1,1,0,12,2
914,2,58,3,1,1,1,2,2,2,1,3,0,12,2
915,12,157,1,1,2,2,3,3,3,1,1,0,3,2
916,3,104,2,1,2,1,1,1,2,1,1,0,12,2
917,2,104,1,1,2,1,2,2,2,1,2,0,8,2
918,12,104,1,3,2,2,3,2,2,1,1,0,8,2
919,6,58,2,1,2,1,1,1,1,1,1,50,3,3
920,1,104,2,3,2,1,2,2,2,1,1,20,12,2
921,7,94,2,2,2,1,1,1,1,1,1,0,12,3
922,2,104,2,1,1,1,2,2,2,1,1,0,12,3
923,2,104,1,1,2,1,2,2,2,1,8,0,12,2
924,5,58,2,2,2,1,2,2,2,1,1,0,12,3
